"","Artist","User","LIKE_ARTIST","Beautiful","Fun","Cool","Thoughtful","Current"
"89972","20","19039",NA,0,0,0,0,0
"89973","20","19038",NA,0,0,0,0,0
"89974","7","8687",85,0,0,1,0,0
"89975","4","3350",NA,0,0,0,0,0
"89976","43","42179",70,1,0,0,0,0
"89977","35","29216",59,1,0,0,0,0
"89978","4","36168",91,0,0,0,0,0
"89979","20","19073",NA,0,0,0,0,0
"89980","49","50246",22,0,0,0,0,0
"89981","4","3311",NA,0,0,0,0,0
"89982","20","19076",NA,0,0,0,1,0
"89983","20","19070",NA,0,0,0,0,0
"89984","4","3314",NA,1,0,0,0,0
"89985","32","26769",NA,0,0,0,0,0
"89986","19","16826",60.55,1,0,0,0,0
"89987","20","19067",NA,0,0,0,0,0
"89988","20","19066",NA,0,1,0,0,0
"89989","11","10848",28,0,0,0,0,1
"89990","20","19068",NA,0,0,0,0,0
"89991","7","8684",52,0,1,1,0,0
"89992","20","19069",NA,0,0,0,0,0
"89993","15","12911",29,0,0,0,0,0
"89994","25","20438",19,0,0,0,0,0
"89995","39","31022",90,1,0,1,1,1
"89996","49","50224",49,1,0,0,1,0
"89997","49","50208",60,0,1,0,0,0
"89998","4","3323",NA,0,0,1,0,0
"89999","11","9651",87,0,1,1,0,1
"90000","32","26760",NA,0,0,0,0,0
"90001","20","19065",NA,0,0,0,0,0
"90002","32","26775",NA,0,0,0,0,0
"90003","20","19064",NA,0,0,0,0,0
"90004","20","19063",NA,0,0,0,0,0
"90005","20","19061",NA,0,1,0,0,0
"90006","43","42161",59,1,0,0,1,0
"90007","20","19058",NA,0,0,0,0,0
"90008","20","19057",NA,0,0,0,0,0
"90009","12","13590",NA,0,0,0,0,0
"90010","44","41938",71,0,0,1,0,1
"90011","12","13591",NA,0,0,0,0,0
"90012","4","4968",49,0,1,0,0,0
"90013","12","13593",NA,0,0,0,0,0
"90014","20","19015",NA,1,0,0,1,0
"90015","20","19017",NA,0,0,0,0,0
"90016","20","19016",NA,0,0,0,0,0
"90017","32","26786",NA,0,0,1,0,0
"90018","28","22334",NA,0,0,0,0,0
"90019","20","19010",NA,0,0,0,0,0
"90020","40","48577",NA,0,0,0,0,0
"90021","32","26770",NA,1,0,0,0,0
"90022","32","26771",NA,0,0,0,0,0
"90023","12","13588",NA,0,0,0,0,0
"90024","12","13587",NA,0,0,0,0,0
"90025","10","35792",28,0,0,0,0,0
"90026","12","13586",NA,0,0,0,0,0
"90027","4","3379",NA,0,1,0,0,0
"90028","6","7280",NA,0,0,0,0,0
"90029","20","19019",NA,0,0,0,0,0
"90030","5","4345",NA,0,0,0,0,0
"90031","5","4347",NA,0,0,0,0,0
"90032","5","4348",NA,0,0,0,0,0
"90033","5","4346",NA,0,0,0,0,0
"90034","5","4350",NA,0,1,0,0,0
"90035","6","7274",NA,0,0,0,0,0
"90036","6","7275",NA,0,0,0,0,0
"90037","5","4351",NA,1,0,1,0,1
"90038","4","36175",94,1,0,1,0,0
"90039","20","19002",NA,0,0,0,0,0
"90040","5","4355",NA,0,0,1,0,1
"90041","6","7277",NA,0,0,0,0,0
"90042","32","26777",NA,0,1,0,0,1
"90043","20","19003",NA,0,0,1,0,0
"90044","5","4353",NA,0,0,0,0,0
"90045","5","4354",NA,0,0,0,0,0
"90046","20","19000",NA,0,0,0,0,0
"90047","5","4352",NA,0,0,0,0,0
"90048","20","19007",NA,0,0,1,0,0
"90049","20","19004",NA,0,0,1,0,0
"90050","40","48553",NA,0,0,0,0,0
"90051","20","19005",NA,0,0,0,0,0
"90052","5","2190",NA,0,0,0,0,0
"90053","5","2191",NA,0,0,0,0,0
"90054","25","20412",32,0,0,0,0,1
"90055","32","26798",NA,0,0,0,0,0
"90056","4","37860",69,0,0,1,0,0
"90057","28","22322",NA,0,0,0,0,0
"90058","32","26783",NA,0,1,0,1,0
"90059","32","26781",NA,1,0,0,0,0
"90060","5","4358",NA,0,0,0,0,0
"90061","43","42119",51,0,0,0,0,1
"90062","5","4359",NA,0,0,0,0,0
"90063","5","4357",NA,0,0,0,0,0
"90064","5","2189",NA,0,0,1,1,1
"90065","20","19009",NA,0,0,1,1,1
"90066","20","19008",NA,0,0,0,0,0
"90067","14","12755",54,0,0,0,0,0
"90068","5","4356",NA,0,0,0,0,0
"90069","6","7288",NA,0,0,0,1,0
"90070","6","7285",NA,0,0,0,0,0
"90071","12","13589",NA,0,0,0,0,0
"90072","10","35783",47,0,0,1,0,0
"90073","5","4361",NA,0,0,0,0,0
"90074","5","4362",NA,0,0,0,0,0
"90075","4","2939",51,1,0,0,0,0
"90076","5","4360",NA,0,0,1,1,1
"90077","5","4366",NA,0,0,0,0,0
"90078","5","4365",NA,0,0,0,0,0
"90079","5","4364",NA,0,0,0,0,0
"90080","5","4363",NA,0,0,0,1,0
"90081","40","48583",NA,0,0,0,0,0
"90082","5","2180",NA,0,0,0,0,0
"90083","10","35284",54,0,0,0,1,0
"90084","40","48581",NA,0,0,0,0,0
"90085","40","48580",NA,0,0,0,0,0
"90086","4","4995",48,0,0,0,0,0
"90087","32","26790",NA,0,0,0,0,0
"90088","20","19031",NA,0,0,0,0,0
"90089","4","3356",NA,0,0,0,0,0
"90090","5","2179",NA,0,0,0,0,1
"90091","43","42149",48,1,0,0,0,0
"90092","5","4367",NA,0,0,0,0,0
"90093","5","2178",NA,0,0,0,0,1
"90094","6","7290",NA,0,0,0,0,0
"90095","2","48101",51,0,1,0,0,0
"90096","44","42245",74,0,0,1,0,0
"90097","4","4996",51,0,0,0,0,0
"90098","5","2184",NA,0,0,0,0,0
"90099","20","19029",NA,0,0,0,1,1
"90100","20","19028",NA,0,0,0,0,0
"90101","5","4374",NA,0,0,0,0,0
"90102","20","19022",NA,0,0,0,0,0
"90103","5","2188",NA,0,0,0,0,0
"90104","20","19025",NA,0,0,0,0,0
"90105","5","4375",NA,0,0,0,0,0
"90106","5","2181",NA,0,0,0,0,0
"90107","5","4377",NA,0,1,0,1,0
"90108","5","4370",NA,0,0,0,0,0
"90109","5","2187",NA,0,0,0,0,0
"90110","44","41997",70,0,0,0,0,0
"90111","43","42144",50,1,0,0,0,0
"90112","20","19024",NA,0,0,0,0,0
"90113","5","4372",NA,0,0,0,0,0
"90114","5","2185",NA,0,0,0,0,0
"90115","43","42134",57,0,0,0,0,0
"90116","5","4373",NA,0,0,0,0,0
"90117","20","19021",NA,0,0,0,0,0
"90118","20","19020",NA,0,0,0,0,0
"90119","20","19027",NA,0,0,0,0,0
"90120","20","19026",NA,0,0,0,0,0
"90121","5","4380",NA,0,0,0,0,0
"90122","40","48574",NA,0,0,0,0,0
"90123","40","48573",NA,0,0,0,0,0
"90124","40","48572",NA,0,0,0,0,0
"90125","5","4369",NA,0,0,0,0,0
"90126","40","48587",NA,0,0,0,0,0
"90127","4","3367",NA,0,0,0,0,0
"90128","5","2159",NA,0,0,1,0,0
"90129","5","2168",NA,0,0,0,1,1
"90130","40","48589",NA,0,0,0,0,0
"90131","5","2169",NA,0,0,0,0,0
"90132","5","4378",NA,0,0,0,0,0
"90133","5","2173",NA,0,0,0,0,0
"90134","7","8648",52,0,1,0,0,0
"90135","4","3375",NA,1,0,1,1,0
"90136","5","4379",NA,0,0,0,1,0
"90137","5","2167",NA,0,0,0,0,0
"90138","5","2177",NA,0,0,0,0,0
"90139","5","2171",NA,0,0,0,0,0
"90140","5","2175",NA,0,0,1,0,0
"90141","5","2170",NA,0,0,0,0,0
"90142","4","3373",NA,1,1,1,1,0
"90143","5","2172",NA,0,0,0,0,0
"90144","5","2174",NA,0,0,0,0,0
"90145","43","42116",70,1,0,0,1,0
"90146","20","19013",NA,0,0,0,0,0
"90147","20","19012",NA,0,0,0,0,0
"90148","20","19014",NA,0,0,0,0,0
"90149","0","511",NA,0,0,0,0,0
"90150","0","512",NA,0,0,1,0,1
"90151","0","513",NA,0,0,1,1,0
"90152","0","510",NA,0,0,0,0,1
"90153","33","27612",8,0,0,0,0,0
"90154","40","36229",NA,0,0,0,0,0
"90155","40","36210",NA,0,0,0,0,0
"90156","40","36211",NA,0,0,1,0,0
"90157","40","36213",NA,0,0,0,0,0
"90158","4","4998",69,0,1,1,0,0
"90159","40","36215",NA,0,0,0,0,0
"90160","0","517",NA,0,0,0,0,0
"90161","0","515",NA,0,0,0,0,1
"90162","40","36212",NA,0,0,0,0,0
"90163","40","36214",NA,0,0,0,1,0
"90164","40","36219",NA,0,0,0,0,0
"90165","40","36217",NA,0,0,0,0,0
"90166","4","37892",98,1,1,1,0,0
"90167","0","514",NA,1,0,0,1,0
"90168","0","516",NA,0,0,0,0,0
"90169","0","518",NA,0,0,0,0,0
"90170","0","519",NA,0,0,0,0,0
"90171","0","524",NA,0,0,0,0,0
"90172","0","520",NA,0,0,0,0,0
"90173","10","35769",27,0,0,0,0,0
"90174","19","17046",52.24,1,1,0,0,1
"90175","0","523",NA,0,0,0,0,0
"90176","6","7296",50,0,0,1,0,0
"90177","10","35748",48,0,0,0,0,0
"90178","0","521",NA,0,0,0,0,0
"90179","9","6403",37,1,0,0,0,1
"90180","0","522",NA,0,0,0,0,0
"90181","40","36239",NA,0,0,0,0,0
"90182","40","36220",NA,0,0,0,0,0
"90183","40","36222",NA,0,0,0,0,0
"90184","40","36223",NA,0,0,0,0,0
"90185","40","36226",NA,0,0,0,0,0
"90186","40","36224",NA,0,0,0,0,0
"90187","0","528",NA,0,0,1,0,0
"90188","10","35757",51,0,0,0,0,0
"90189","0","525",NA,0,0,0,0,1
"90190","40","36228",NA,0,0,0,0,1
"90191","34","29288",96,0,0,0,0,0
"90192","11","6464",NA,0,0,0,0,0
"90193","0","529",NA,0,0,0,0,1
"90194","0","526",NA,1,0,0,0,0
"90195","42","41993",48,0,1,0,0,0
"90196","2","5193",68,0,0,1,0,1
"90197","4","5488",51,0,0,0,0,0
"90198","30","25283",49,0,0,0,0,0
"90199","10","35758",48,0,0,0,0,0
"90200","10","35775",30,0,0,0,0,0
"90201","40","36205",NA,0,0,0,0,0
"90202","10","35763",54,0,0,0,1,0
"90203","10","35784",32,0,0,0,0,0
"90204","10","35780",21,0,0,0,0,0
"90205","0","502",NA,0,0,0,0,0
"90206","11","6474",NA,0,0,0,0,1
"90207","6","7291",68,0,0,0,0,0
"90208","46","44458",65,0,0,1,0,0
"90209","33","27605",9,0,0,0,0,0
"90210","2","2561",NA,0,0,0,0,0
"90211","2","2562",NA,0,0,0,0,0
"90212","40","36200",NA,0,0,0,0,0
"90213","38","28979",51,0,0,0,1,0
"90214","10","35787",29,0,0,0,1,0
"90215","40","36216",NA,0,0,0,0,0
"90216","0","505",NA,0,0,0,0,0
"90217","10","35799",31,0,0,0,0,0
"90218","40","36201",NA,0,0,0,0,1
"90219","40","36206",NA,0,0,0,0,1
"90220","40","36204",NA,0,0,0,0,1
"90221","44","42248",93,1,1,0,1,0
"90222","40","36203",NA,0,0,0,0,0
"90223","7","8615",29,0,0,0,1,0
"90224","40","36202",NA,0,0,0,0,0
"90225","0","503",NA,0,0,0,1,0
"90226","0","507",NA,0,0,0,0,0
"90227","0","504",NA,0,0,0,0,0
"90228","10","35781",32,0,1,0,0,1
"90229","0","506",NA,0,0,0,0,0
"90230","0","509",NA,0,0,0,0,1
"90231","0","508",NA,0,1,1,0,1
"90232","10","8442",52,1,1,1,0,0
"90233","11","6484",NA,0,0,0,0,0
"90234","25","20482",29,0,0,0,0,0
"90235","0","557",NA,0,0,0,0,0
"90236","0","550",NA,0,0,0,0,0
"90237","0","551",NA,0,0,0,0,1
"90238","33","25931",59,0,0,0,0,0
"90239","0","556",NA,0,0,0,0,0
"90240","0","555",NA,0,0,0,0,1
"90241","0","554",NA,0,0,0,0,1
"90242","25","20499",11,0,0,0,0,0
"90243","38","28933",31,0,0,0,0,0
"90244","32","26701",NA,1,0,0,1,0
"90245","0","559",NA,0,0,0,0,0
"90246","0","558",NA,0,0,0,0,0
"90247","11","6491",NA,0,0,1,0,0
"90248","11","6490",NA,0,0,0,0,0
"90249","44","41943",48,0,0,0,0,0
"90250","44","41940",49,0,0,0,0,0
"90251","0","562",NA,0,0,0,1,0
"90252","0","568",NA,0,0,0,0,0
"90253","0","567",NA,0,0,0,0,0
"90254","0","565",NA,0,1,0,0,1
"90255","44","41942",51,0,0,0,0,0
"90256","0","569",NA,0,0,0,0,0
"90257","30","25218",82,0,0,0,0,0
"90258","32","26715",NA,0,0,0,0,0
"90259","33","27661",8,0,0,0,0,1
"90260","32","26711",NA,0,0,0,0,0
"90261","0","564",NA,0,0,1,1,1
"90262","0","566",NA,0,0,0,0,1
"90263","44","41936",50,0,0,0,0,0
"90264","0","535",NA,0,0,0,0,0
"90265","0","534",NA,0,0,0,0,0
"90266","0","532",NA,0,0,0,0,0
"90267","0","533",NA,0,0,0,0,1
"90268","0","530",NA,0,0,0,0,0
"90269","0","531",NA,0,0,0,0,0
"90270","44","42295",89,1,1,0,0,0
"90271","0","538",NA,0,0,0,0,0
"90272","0","536",NA,0,0,1,0,0
"90273","0","537",NA,0,0,1,0,0
"90274","10","35700",70,0,1,0,0,0
"90275","25","20468",35,0,1,1,0,1
"90276","0","545",NA,0,0,0,0,0
"90277","0","543",NA,0,0,0,0,0
"90278","18","16898",2.99,0,0,0,0,0
"90279","32","26721",NA,0,1,1,0,1
"90280","0","546",NA,0,1,0,0,0
"90281","0","544",NA,0,0,0,0,0
"90282","0","541",NA,0,0,0,0,1
"90283","0","540",NA,0,0,0,0,0
"90284","25","20452",51,0,0,0,0,0
"90285","0","548",NA,0,0,0,0,0
"90286","0","547",NA,0,0,0,0,0
"90287","0","264",NA,0,0,0,0,0
"90288","10","7960",NA,0,1,0,0,1
"90289","0","266",NA,0,0,0,0,0
"90290","42","41858",33,0,0,0,0,0
"90291","21","18788",NA,0,0,0,0,0
"90292","0","268",NA,0,0,0,0,0
"90293","0","269",NA,0,0,0,0,0
"90294","21","18774",NA,0,0,0,0,1
"90295","21","18773",NA,0,0,0,0,0
"90296","0","252",NA,0,0,0,0,0
"90297","21","18771",NA,0,0,0,0,1
"90298","0","251",NA,0,0,0,0,0
"90299","14","13228",NA,0,0,0,0,0
"90300","10","7942",NA,0,0,0,0,0
"90301","4","37832",91,1,0,0,1,0
"90302","30","23443",NA,0,0,0,0,0
"90303","0","265",NA,0,0,0,0,0
"90304","0","267",NA,0,0,0,0,0
"90305","7","8413",NA,0,0,0,0,0
"90306","10","7952",NA,0,1,0,0,1
"90307","10","7950",NA,0,0,0,0,0
"90308","7","8412",NA,0,0,0,1,0
"90309","10","7951",NA,0,0,1,0,1
"90310","0","254",NA,0,0,0,0,0
"90311","0","259",NA,0,0,0,0,1
"90312","10","7971",NA,0,0,0,0,0
"90313","0","253",NA,1,1,1,0,1
"90314","10","7972",NA,0,0,0,0,0
"90315","17","14073",69,1,1,0,0,0
"90316","42","41855",31,0,0,0,0,0
"90317","0","257",NA,0,0,1,0,0
"90318","0","258",NA,0,0,0,0,0
"90319","14","28536",NA,0,0,0,0,0
"90320","21","18762",NA,0,0,0,0,1
"90321","14","13217",NA,1,1,0,0,0
"90322","21","18761",NA,0,0,0,0,0
"90323","21","18760",NA,1,0,0,1,0
"90324","0","240",NA,0,0,0,0,0
"90325","0","241",NA,0,0,0,0,1
"90326","30","23440",NA,0,0,0,0,0
"90327","21","18764",NA,0,0,0,0,0
"90328","21","18765",NA,0,0,1,0,1
"90329","10","7959",NA,1,0,0,0,1
"90330","21","18763",NA,0,0,0,0,0
"90331","14","13215",NA,0,0,0,0,0
"90332","10","7953",NA,0,0,0,0,1
"90333","25","20048",54,0,0,1,0,0
"90334","21","18768",NA,1,1,1,0,0
"90335","0","255",NA,1,0,0,0,1
"90336","0","256",NA,0,0,0,0,0
"90337","0","270",NA,0,0,0,0,0
"90338","42","41864",52,0,0,0,0,0
"90339","0","274",NA,0,0,0,0,1
"90340","42","41845",66,0,0,0,0,0
"90341","21","18769",NA,0,0,0,0,0
"90342","21","18766",NA,1,0,1,0,0
"90343","45","45281",9,0,0,0,0,0
"90344","10","7982",NA,0,1,0,0,1
"90345","14","13208",NA,0,0,0,0,0
"90346","0","286",NA,0,0,0,0,0
"90347","21","18752",NA,1,0,0,0,0
"90348","0","271",NA,0,0,0,0,0
"90349","0","272",NA,0,0,0,0,0
"90350","14","13205",NA,0,0,1,0,0
"90351","10","7966",NA,0,0,0,0,0
"90352","0","289",NA,0,0,0,0,1
"90353","0","287",NA,0,0,0,0,0
"90354","10","7974",NA,0,1,0,1,1
"90355","17","14087",67,0,0,0,0,0
"90356","1","2935",72,1,0,0,0,0
"90357","10","7969",NA,0,0,1,0,0
"90358","21","18759",NA,0,1,1,0,1
"90359","21","18755",NA,0,0,0,0,0
"90360","10","7996",NA,0,0,0,0,0
"90361","0","275",NA,0,0,0,0,0
"90362","0","276",NA,0,0,0,0,1
"90363","0","277",NA,0,0,0,0,0
"90364","4","37849",99,0,0,1,0,0
"90365","21","18743",NA,0,0,0,0,0
"90366","0","261",NA,0,0,0,0,0
"90367","0","263",NA,0,0,0,0,0
"90368","14","29597",48,0,0,1,0,0
"90369","21","18741",NA,0,0,0,1,1
"90370","0","260",NA,1,1,0,0,0
"90371","0","262",NA,0,0,0,0,0
"90372","21","18740",NA,1,0,1,0,0
"90373","6","6104",91,0,0,1,1,1
"90374","10","7975",NA,0,1,1,0,1
"90375","42","43084",NA,0,0,0,0,0
"90376","10","7977",NA,0,1,0,0,1
"90377","25","20082",13,0,0,0,0,1
"90378","17","14090",75,0,1,0,0,0
"90379","33","27392",NA,0,0,0,0,0
"90380","42","43098",NA,0,0,0,0,0
"90381","42","41875",28,0,0,0,0,0
"90382","15","12104",43,0,0,0,0,0
"90383","0","278",NA,0,1,0,0,1
"90384","42","41857",48,0,0,0,0,0
"90385","10","7979",NA,0,0,0,0,1
"90386","21","18747",NA,0,0,1,0,0
"90387","10","7981",NA,0,1,1,0,1
"90388","10","35815",43,0,0,1,1,1
"90389","5","4731",NA,0,1,0,0,0
"90390","7","8449",NA,0,0,0,0,1
"90391","40","48821",NA,0,0,0,0,0
"90392","5","4730",NA,0,0,0,0,0
"90393","39","31180",54,0,0,1,1,0
"90394","0","220",NA,0,0,0,1,1
"90395","0","226",NA,0,0,1,0,0
"90396","0","227",NA,0,0,0,0,0
"90397","14","28567",NA,1,0,0,0,0
"90398","0","224",NA,0,0,0,0,1
"90399","33","27363",NA,0,0,0,0,0
"90400","0","225",NA,0,0,0,0,0
"90401","33","27361",NA,0,0,0,0,0
"90402","7","8456",NA,0,0,1,1,1
"90403","33","27366",NA,0,0,0,0,1
"90404","0","229",NA,0,0,0,0,0
"90405","7","8452",NA,1,0,0,0,1
"90406","0","221",NA,0,0,0,0,1
"90407","5","4728",NA,1,0,0,0,1
"90408","5","4729",NA,0,0,0,0,0
"90409","5","4727",NA,0,0,0,0,0
"90410","40","48822",NA,0,0,0,0,0
"90411","14","30387",40,0,0,0,0,0
"90412","4","36060",69,1,0,0,0,0
"90413","5","4722",NA,0,0,0,0,0
"90414","5","4725",NA,0,0,0,0,1
"90415","0","213",NA,0,0,0,0,0
"90416","7","8439",NA,0,0,0,1,0
"90417","5","4724",NA,1,1,1,0,0
"90418","7","8437",NA,0,0,0,0,1
"90419","5","4721",NA,0,0,0,0,1
"90420","30","23483",NA,0,0,0,0,0
"90421","14","28563",NA,0,0,0,0,0
"90422","14","28565",NA,0,0,0,1,0
"90423","40","48835",NA,0,0,0,0,1
"90424","2","3901",51,0,0,0,0,0
"90425","5","4726",NA,0,0,0,0,0
"90426","5","4723",NA,0,0,0,0,1
"90427","0","216",NA,0,0,0,0,0
"90428","33","27374",NA,0,1,0,0,1
"90429","0","210",NA,0,0,0,0,0
"90430","0","214",NA,0,0,0,0,0
"90431","7","8450",NA,0,0,0,0,0
"90432","0","212",NA,1,0,0,0,1
"90433","0","218",NA,0,0,0,0,1
"90434","0","217",NA,0,0,0,0,0
"90435","7","8445",NA,0,0,0,0,0
"90436","0","211",NA,0,0,1,0,1
"90437","5","4716",NA,0,0,0,0,0
"90438","5","4717",NA,0,0,0,0,0
"90439","10","7912",NA,0,0,0,0,0
"90440","5","4719",NA,0,0,0,0,0
"90441","10","35832",21,0,0,0,0,0
"90442","5","4711",NA,0,0,0,0,0
"90443","12","13601",12,0,0,1,0,0
"90444","0","219",NA,0,0,0,0,0
"90445","7","8438",NA,0,0,0,0,0
"90446","5","4714",NA,0,0,0,0,0
"90447","5","4713",NA,0,0,0,0,0
"90448","21","18794",NA,0,0,0,0,0
"90449","5","4710",NA,0,0,0,0,0
"90450","7","8427",NA,0,0,0,0,0
"90451","14","29563",49,0,0,1,0,0
"90452","5","4715",NA,0,0,0,0,0
"90453","0","230",NA,0,0,1,0,1
"90454","14","29568",55,0,0,0,0,0
"90455","3","4246",52,0,0,1,0,0
"90456","0","246",NA,0,0,0,0,0
"90457","0","242",NA,0,0,0,0,0
"90458","10","7941",NA,0,0,0,0,0
"90459","0","247",NA,0,0,0,0,0
"90460","0","248",NA,0,0,1,1,1
"90461","10","35807",27,0,0,0,0,0
"90462","0","244",NA,0,0,0,0,0
"90463","0","249",NA,0,0,0,0,0
"90464","39","29625",100,0,0,0,0,0
"90465","0","243",NA,0,0,0,0,0
"90466","0","245",NA,0,0,0,0,0
"90467","33","27345",NA,0,0,0,0,0
"90468","7","8434",NA,0,0,0,0,0
"90469","14","29598",31,0,0,0,0,0
"90470","7","8432",NA,0,0,0,1,1
"90471","5","4706",NA,0,0,0,1,0
"90472","5","4705",NA,0,0,0,1,0
"90473","5","4709",NA,0,0,0,0,0
"90474","21","18790",NA,1,0,1,1,1
"90475","5","4707",NA,0,0,0,0,0
"90476","7","8435",NA,0,0,1,0,1
"90477","7","8436",NA,0,0,0,0,0
"90478","37","28395",NA,0,0,0,0,0
"90479","37","28396",NA,0,0,0,0,0
"90480","5","4704",NA,0,0,0,0,1
"90481","3","4283",29,0,0,0,0,1
"90482","21","18781",NA,0,0,0,0,0
"90483","5","4703",NA,0,0,0,0,0
"90484","5","4702",NA,0,0,1,0,0
"90485","14","28541",NA,0,0,0,0,0
"90486","33","27356",NA,0,0,1,0,1
"90487","0","236",NA,0,0,0,0,0
"90488","42","41813",45,0,0,0,0,0
"90489","0","235",NA,0,0,0,0,0
"90490","0","231",NA,0,0,0,0,0
"90491","0","232",NA,0,0,0,0,0
"90492","0","237",NA,1,0,0,0,1
"90493","21","18782",NA,0,0,1,1,1
"90494","0","238",NA,0,0,0,0,0
"90495","42","41810",46,0,0,0,0,0
"90496","2","3937",30,0,0,0,0,0
"90497","7","8424",NA,0,0,0,0,0
"90498","0","233",NA,0,0,0,0,0
"90499","0","234",NA,0,0,0,0,0
"90500","7","8422",NA,0,0,0,0,0
"90501","14","29581",30,0,0,1,0,0
"90502","0","239",NA,0,1,0,0,0
"90503","7","8425",NA,0,0,0,0,0
"90504","7","8421",NA,0,0,0,0,0
"90505","21","18785",NA,0,0,0,0,0
"90506","10","7936",NA,0,1,0,0,1
"90507","7","8416",NA,0,0,0,0,0
"90508","37","28394",NA,0,0,0,0,0
"90509","3","4248",49,0,0,0,0,0
"90510","14","30376",62,0,0,0,0,0
"90511","14","11195",32,1,0,1,1,1
"90512","7","8420",NA,0,0,0,0,0
"90513","7","8497",NA,0,0,1,1,0
"90514","40","48867",NA,0,0,0,0,0
"90515","40","48866",NA,0,1,0,0,0
"90516","37","28319",NA,0,0,0,0,0
"90517","40","48869",NA,0,0,0,0,0
"90518","14","13298",NA,0,0,0,0,0
"90519","14","29555",53,0,0,0,0,0
"90520","37","28301",NA,0,0,0,0,0
"90521","37","28302",NA,0,0,0,0,0
"90522","37","28300",NA,0,0,0,0,0
"90523","40","48850",NA,0,0,0,0,0
"90524","14","13290",NA,0,0,0,0,0
"90525","7","8499",NA,0,0,0,0,0
"90526","12","13609",54,0,1,0,0,1
"90527","14","13296",NA,0,0,0,0,0
"90528","23","20156",NA,0,0,0,0,0
"90529","5","4778",NA,0,0,0,0,0
"90530","5","4781",NA,0,0,0,0,0
"90531","5","4782",NA,0,0,0,0,0
"90532","37","28317",NA,0,0,0,0,0
"90533","5","4783",NA,0,0,0,0,1
"90534","14","28597",NA,0,0,0,0,0
"90535","37","28316",NA,0,0,0,0,0
"90536","23","20154",NA,0,0,0,0,0
"90537","5","4775",NA,0,0,0,0,0
"90538","23","20152",NA,0,0,0,0,0
"90539","5","4776",NA,0,0,0,0,0
"90540","37","28318",NA,0,0,0,0,1
"90541","23","20159",NA,0,0,0,0,0
"90542","5","4780",NA,0,0,1,0,0
"90543","37","28315",NA,0,0,0,0,0
"90544","5","4774",NA,0,0,0,0,0
"90545","23","20157",NA,0,0,0,1,0
"90546","14","29553",36,1,0,0,1,0
"90547","14","13280",NA,0,0,0,0,0
"90548","37","28308",NA,0,0,0,0,0
"90549","37","28307",NA,0,0,0,0,0
"90550","7","8486",NA,0,0,0,1,0
"90551","23","20149",NA,0,0,0,0,0
"90552","5","4759",NA,1,0,1,0,0
"90553","7","8484",NA,0,0,0,0,0
"90554","7","8488",NA,0,0,0,0,0
"90555","42","43037",NA,0,0,0,0,0
"90556","43","42701",69,0,0,0,0,0
"90557","7","8491",NA,0,0,0,0,0
"90558","5","4771",NA,0,0,0,0,1
"90559","5","4773",NA,0,0,0,0,0
"90560","4","2868",71,0,0,1,1,1
"90561","5","4770",NA,0,0,0,0,0
"90562","5","4772",NA,0,0,0,1,0
"90563","5","4763",NA,0,0,0,0,0
"90564","23","20142",NA,0,0,0,0,0
"90565","37","28305",NA,0,0,0,0,0
"90566","23","20148",NA,0,0,0,0,0
"90567","23","20144",NA,0,0,0,0,0
"90568","5","4764",NA,0,0,0,0,0
"90569","5","4765",NA,0,0,0,0,0
"90570","37","28306",NA,0,0,0,0,0
"90571","23","20145",NA,0,0,0,0,0
"90572","37","28304",NA,0,0,0,0,0
"90573","37","28303",NA,0,0,0,0,0
"90574","23","20146",NA,0,0,0,0,1
"90575","23","20143",NA,0,0,0,0,0
"90576","23","20141",NA,0,0,0,0,0
"90577","5","4767",NA,0,0,0,0,0
"90578","37","28309",NA,0,0,0,0,1
"90579","5","4768",NA,0,0,0,0,0
"90580","33","27636",47,0,0,1,0,0
"90581","6","6070",71,0,0,0,0,0
"90582","14","13270",NA,0,1,0,0,0
"90583","33","27657",31,0,0,1,0,0
"90584","14","13271",NA,0,0,0,0,0
"90585","5","4749",NA,0,0,0,0,0
"90586","42","43021",NA,0,0,0,0,0
"90587","14","13276",NA,0,0,0,0,0
"90588","14","13274",NA,0,0,0,0,0
"90589","7","8477",NA,0,0,0,0,0
"90590","7","8862",9,0,0,0,0,0
"90591","14","29531",52,0,0,0,0,0
"90592","6","6079",68,1,0,1,1,0
"90593","5","4760",NA,0,0,0,0,0
"90594","12","13627",45,0,0,0,0,1
"90595","5","4761",NA,0,0,0,0,0
"90596","5","4762",NA,0,0,0,0,0
"90597","20","19198",NA,0,0,0,0,0
"90598","20","19199",NA,0,0,0,0,0
"90599","14","29547",37,1,0,1,1,0
"90600","5","4756",NA,0,0,0,0,0
"90601","5","4758",NA,0,0,0,0,0
"90602","5","4757",NA,0,1,0,0,0
"90603","5","4752",NA,0,0,0,0,0
"90604","5","4753",NA,0,0,0,0,0
"90605","5","4755",NA,0,0,0,0,0
"90606","14","13288",NA,0,0,0,0,0
"90607","14","12338",72,0,0,0,0,0
"90608","5","4754",NA,0,0,1,0,0
"90609","49","50481",48,0,0,0,0,0
"90610","14","13265",NA,1,0,0,0,0
"90611","14","13263",NA,1,1,1,0,1
"90612","7","8464",NA,0,0,0,0,0
"90613","40","48856",NA,0,0,0,0,0
"90614","33","27634",33,0,0,0,0,0
"90615","14","13261",NA,0,0,0,0,0
"90616","7","8463",NA,0,0,0,0,0
